                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    418,                0.44214,                 0.3234,                0.83835,                0.99275,                0.98789,                0.99477,                0.92695,                0.42853,                 0.3061,                0.85001,              0.0072478,              0.0072478,              0.0072478
                    419,                0.43008,                 0.3225,                0.83637,                0.99633,                0.98718,                0.99488,                 0.9312,                0.41254,                0.29366,                0.84123,              0.0072412,              0.0072412,              0.0072412
                    420,                  0.446,                0.32629,                0.84471,                0.99516,                0.98765,                 0.9948,                0.92799,                0.40704,                0.29801,                0.83631,              0.0072346,              0.0072346,              0.0072346
                    421,                0.43943,                0.32487,                0.83899,                 0.9962,                0.98718,                0.99481,                 0.9342,                0.39933,                0.29001,                0.83981,               0.007228,               0.007228,               0.007228
                    422,                 0.4262,                 0.3175,                0.83078,                0.99635,                0.98558,                0.99482,                0.93345,                0.40215,                0.29577,                0.83829,              0.0072214,              0.0072214,              0.0072214
                    423,                0.44896,                0.32057,                0.84558,                0.99677,                0.98824,                 0.9949,                0.93657,                0.40193,                0.29432,                0.84038,              0.0072148,              0.0072148,              0.0072148
                    424,                0.44609,                0.32483,                0.83752,                0.99031,                0.98798,                 0.9947,                0.92953,                0.42202,                0.30877,                0.85108,              0.0072082,              0.0072082,              0.0072082
                    425,                 0.4146,                0.31515,                0.83837,                0.99479,                0.98878,                0.99485,                0.92928,                 0.4033,                0.29623,                0.83929,              0.0072016,              0.0072016,              0.0072016
                    426,                0.43485,                0.32468,                0.84063,                0.99561,                0.98638,                0.99478,                0.93078,                0.41142,                0.29966,                0.83845,               0.007195,               0.007195,               0.007195
                    427,                0.43647,                0.32775,                0.83513,                0.99757,                 0.9879,                0.99489,                0.93591,                0.39318,                0.28655,                0.83387,              0.0071884,              0.0071884,              0.0071884
                    428,                0.42884,                0.32293,                0.83456,                0.99516,                0.98821,                0.99487,                0.93527,                0.39566,                0.29073,                0.83654,              0.0071818,              0.0071818,              0.0071818
                    429,                0.44831,                0.32512,                0.83987,                0.99186,                0.99199,                0.99491,                 0.9335,                  0.407,                0.29269,                0.83867,              0.0071752,              0.0071752,              0.0071752
                    430,                0.44354,                0.32093,                0.83301,                0.99401,                0.99038,                0.99493,                0.93004,                0.43177,                0.29871,                0.84647,              0.0071686,              0.0071686,              0.0071686
                    431,                0.43926,                0.32352,                0.84011,                0.99608,                0.98638,                 0.9949,                0.92804,                0.42848,                0.30084,                0.84487,               0.007162,               0.007162,               0.007162
                    432,                0.43326,                0.31769,                0.83912,                0.99648,                0.98638,                0.99486,                0.92855,                0.41132,                0.29917,                0.84664,              0.0071554,              0.0071554,              0.0071554
                    433,                0.44773,                0.32859,                0.83576,                0.99289,                0.98638,                0.99463,                0.92986,                0.39953,                0.30503,                0.83555,              0.0071488,              0.0071488,              0.0071488
                    434,                0.44002,                0.32673,                0.84099,                0.99435,                 0.9866,                0.99484,                0.93165,                0.39728,                0.30207,                0.83217,              0.0071422,              0.0071422,              0.0071422
                    435,                0.42803,                 0.3178,                0.83245,                0.99397,                0.98558,                0.99478,                0.92876,                0.41577,                0.30519,                0.84091,              0.0071356,              0.0071356,              0.0071356
                    436,                0.43466,                0.32485,                 0.8436,                0.99384,                0.99119,                0.99487,                0.93182,                0.40751,                0.29815,                0.83855,               0.007129,               0.007129,               0.007129
                    437,                 0.4266,                0.31649,                0.83829,                0.99677,                0.98851,                0.99491,                0.92974,                0.41166,                 0.2982,                0.84129,              0.0071224,              0.0071224,              0.0071224
                    438,                0.43352,                0.32215,                0.84186,                0.99266,                0.98718,                0.99475,                0.92651,                0.41359,                0.29862,                0.84454,              0.0071158,              0.0071158,              0.0071158
                    439,                0.42492,                0.31873,                0.83508,                0.98878,                0.98897,                0.99422,                0.92773,                0.41486,                 0.3097,                0.84912,              0.0071092,              0.0071092,              0.0071092
                    440,                0.43033,                0.32015,                0.84196,                0.99762,                0.98558,                0.99478,                0.93556,                0.38508,                0.28522,                0.82943,              0.0071026,              0.0071026,              0.0071026
                    441,                0.43134,                0.32066,                0.84864,                0.98801,                0.99064,                 0.9947,                0.93471,                 0.3993,                0.29868,                0.84035,               0.007096,               0.007096,               0.007096
                    442,                 0.4508,                0.32786,                0.83933,                0.98878,                0.98878,                0.99466,                 0.9353,                0.38891,                0.28845,                0.83328,              0.0070894,              0.0070894,              0.0070894
                    443,                0.42968,                0.31803,                0.83947,                0.98955,                0.98666,                0.99364,                0.93284,                0.40531,                0.29984,                0.84624,              0.0070828,              0.0070828,              0.0070828
                    444,                0.43419,                0.32097,                0.83309,                0.98882,                0.99189,                0.99352,                0.93369,                0.40422,                0.30947,                0.84637,              0.0070762,              0.0070762,              0.0070762
                    445,                0.41789,                0.31367,                0.83491,                0.98957,                0.98861,                0.99307,                0.93153,                0.40969,                0.30975,                0.84665,              0.0070696,              0.0070696,              0.0070696
                    446,                0.41382,                0.31244,                0.83377,                0.99676,                0.98631,                0.99481,                0.93099,                0.39358,                0.29817,                0.83104,               0.007063,               0.007063,               0.007063
                    447,                0.41206,                0.31216,                0.83419,                0.99181,                0.98718,                0.99474,                0.92941,                0.38793,                0.29107,                0.82773,              0.0070564,              0.0070564,              0.0070564
                    448,                 0.4252,                0.31864,                0.84253,                0.99315,                0.98718,                 0.9942,                 0.9333,                0.39157,                0.29421,                 0.8272,              0.0070498,              0.0070498,              0.0070498
                    449,                0.42731,                0.31625,                0.83661,                 0.9919,                0.98958,                0.99449,                 0.9287,                0.39503,                 0.2976,                0.82944,              0.0070432,              0.0070432,              0.0070432
                    450,                0.42463,                0.31488,                0.83748,                0.99356,                0.98957,                0.99441,                0.93253,                0.39126,                0.29558,                0.82915,              0.0070366,              0.0070366,              0.0070366
                    451,                0.42841,                0.31335,                 0.8341,                0.99354,                0.98642,                0.99483,                  0.934,                0.38828,                0.28883,                0.83004,                0.00703,                0.00703,                0.00703
                    452,                0.42226,                 0.3172,                0.83916,                0.98952,                0.98798,                0.99445,                0.93093,                0.40231,                0.29845,                0.84106,              0.0070234,              0.0070234,              0.0070234
                    453,                0.41793,                0.31327,                0.83446,                0.99272,                0.98399,                0.99465,                0.92657,                0.43198,                0.32019,                0.87977,              0.0070168,              0.0070168,              0.0070168
                    454,                0.41082,                0.31444,                0.82876,                0.99195,                0.98719,                0.99468,                 0.9274,                0.42285,                  0.318,                0.87645,              0.0070102,              0.0070102,              0.0070102
                    455,                0.41418,                0.31851,                0.83758,                0.99665,                0.98718,                0.99475,                0.93217,                0.41325,                0.30143,                0.84706,              0.0070036,              0.0070036,              0.0070036
                    456,                0.42592,                0.31441,                0.83351,                0.99619,                0.98638,                0.99479,                0.94001,                0.39477,                0.27953,                0.83534,               0.006997,               0.006997,               0.006997
                    457,                0.41282,                0.31086,                0.83143,                0.99521,                0.98638,                0.99474,                 0.9386,                0.39778,                0.28779,                 0.8375,              0.0069904,              0.0069904,              0.0069904
                    458,                0.42874,                0.32045,                0.83234,                0.99606,                0.98878,                0.99476,                0.93558,                0.41462,                0.29686,                0.84456,              0.0069838,              0.0069838,              0.0069838
                    459,                0.42024,                 0.3096,                 0.8329,                0.99757,                0.98855,                0.99459,                  0.935,                0.41161,                 0.2938,                0.84244,              0.0069772,              0.0069772,              0.0069772
                    460,                0.42217,                0.31511,                0.83441,                0.99677,                0.98805,                 0.9947,                0.93348,                0.41311,                0.29241,                0.85076,              0.0069706,              0.0069706,              0.0069706
                    461,                0.40986,                0.30971,                0.84026,                0.99518,                0.99251,                0.99486,                0.93713,                 0.4013,                 0.2873,                0.84297,               0.006964,               0.006964,               0.006964
                    462,                0.44743,                0.32477,                0.83585,                0.99042,                0.99427,                0.99423,                0.93432,                 0.4123,                0.29732,                0.84106,              0.0069574,              0.0069574,              0.0069574
                    463,                0.42572,                 0.3136,                0.84203,                 0.9912,                0.99359,                0.99451,                0.93502,                0.39558,                0.28798,                0.83485,              0.0069508,              0.0069508,              0.0069508
                    464,                0.42512,                0.31431,                0.83926,                0.98777,                0.99439,                0.99309,                0.93545,                0.38419,                0.28333,                0.82771,              0.0069442,              0.0069442,              0.0069442
                    465,                0.41974,                0.31646,                0.83203,                 0.9897,                0.99359,                0.99288,                0.93541,                0.39461,                0.28971,                0.83352,              0.0069376,              0.0069376,              0.0069376
                    466,                0.41716,                 0.3088,                0.83542,                0.99104,                0.99279,                0.99431,                0.93458,                0.40213,                0.29546,                0.84378,               0.006931,               0.006931,               0.006931
                    467,                0.40649,                0.30827,                 0.8305,                0.99119,                0.99213,                0.99453,                0.93422,                0.41647,                0.30173,                0.85684,              0.0069244,              0.0069244,              0.0069244
                    468,                0.42075,                0.31494,                0.83693,                 0.9912,                0.99279,                 0.9949,                0.93451,                0.40468,                0.29248,                0.84192,              0.0069178,              0.0069178,              0.0069178
                    469,                0.43011,                0.31111,                0.83998,                0.99578,                0.98558,                0.99455,                0.93158,                0.39788,                0.28826,                0.82705,              0.0069112,              0.0069112,              0.0069112
                    470,                0.41371,                0.30469,                0.83188,                0.99199,                0.99269,                 0.9945,                0.93835,                 0.3859,                0.27974,                0.82151,              0.0069046,              0.0069046,              0.0069046
                    471,                0.40325,                0.30694,                0.83316,                0.98961,                0.99201,                 0.9946,                0.93424,                0.38907,                0.27908,                0.82331,               0.006898,               0.006898,               0.006898
                    472,                0.41041,                0.30804,                 0.8322,                0.98761,                0.99359,                0.99478,                0.93317,                0.39343,                0.28094,                0.83116,              0.0068914,              0.0068914,              0.0068914
                    473,                0.42271,                 0.3157,                0.83731,                0.98681,                0.99359,                0.99464,                0.93512,                0.38837,                0.27882,                0.83065,              0.0068848,              0.0068848,              0.0068848
                    474,                 0.4144,                0.31069,                0.83483,                0.99214,                0.99279,                0.99488,                0.93396,                0.38686,                0.27988,                0.82977,              0.0068782,              0.0068782,              0.0068782
                    475,                0.42898,                0.31851,                0.84459,                0.99327,                0.99279,                0.99488,                  0.937,                0.38502,                0.28168,                0.83122,              0.0068716,              0.0068716,              0.0068716
                    476,                0.41498,                0.31022,                 0.8311,                0.99358,                0.99229,                0.99493,                0.93833,                0.38633,                0.28092,                0.83403,               0.006865,               0.006865,               0.006865
                    477,                0.41586,                0.31113,                0.83331,                0.99358,                0.99218,                0.99491,                0.93782,                0.38741,                0.27838,                0.83726,              0.0068584,              0.0068584,              0.0068584
                    478,                 0.4159,                 0.3132,                0.84106,                0.99448,                0.98638,                0.99481,                0.93434,                0.39142,                0.28121,                0.83887,              0.0068518,              0.0068518,              0.0068518
                    479,                0.41081,                0.30046,                0.83629,                 0.9904,                0.99154,                0.99484,                0.93644,                0.38776,                0.27524,                0.83742,              0.0068452,              0.0068452,              0.0068452
                    480,                0.40729,                0.30839,                0.83139,                0.99492,                0.99038,                0.99491,                0.94155,                0.37781,                 0.2726,                0.83075,              0.0068386,              0.0068386,              0.0068386
                    481,                0.42669,                0.30835,                0.83816,                0.99278,                0.99138,                0.99481,                0.93641,                0.38801,                0.27835,                0.83641,               0.006832,               0.006832,               0.006832
                    482,                0.41216,                0.31212,                0.83336,                0.99436,                0.98939,                0.99482,                0.93892,                0.38997,                0.28148,                0.83668,              0.0068254,              0.0068254,              0.0068254
                    483,                0.42264,                0.30975,                0.83369,                0.99275,                0.98809,                 0.9947,                0.93768,                0.38696,                 0.2822,                0.83482,              0.0068188,              0.0068188,              0.0068188
                    484,                0.40365,                0.30772,                0.83947,                 0.9958,                0.98798,                0.99445,                0.94178,                0.38222,                0.27585,                0.83308,              0.0068122,              0.0068122,              0.0068122
                    485,                0.40754,                0.30891,                0.82927,                0.99757,                 0.9873,                 0.9946,                0.93863,                0.38811,                0.28001,                0.83035,              0.0068056,              0.0068056,              0.0068056
                    486,                0.42064,                0.31283,                 0.8344,                 0.9971,                0.98638,                0.99476,                0.93693,                0.39307,                0.28396,                 0.8295,               0.006799,               0.006799,               0.006799
                    487,                0.40035,                0.30456,                0.82849,                0.99579,                0.99279,                0.99491,                0.94048,                0.37897,                0.27723,                0.83019,              0.0067924,              0.0067924,              0.0067924
                    488,                0.40347,                0.30458,                0.83411,                0.99336,                0.99279,                0.99489,                0.94034,                0.36618,                0.27255,                0.81783,              0.0067858,              0.0067858,              0.0067858
                    489,                0.41219,                0.30869,                0.83524,                0.99438,                0.99212,                0.99473,                0.93942,                0.37043,                0.26965,                0.81613,              0.0067792,              0.0067792,              0.0067792
                    490,                0.42254,                 0.3095,                0.83993,                0.99264,                0.99119,                0.99482,                0.93951,                0.37321,                 0.2733,                 0.8189,              0.0067726,              0.0067726,              0.0067726
                    491,                0.40259,                0.30265,                0.83074,                0.99335,                0.99119,                0.99456,                0.93938,                0.38384,                0.27792,                0.82712,               0.006766,               0.006766,               0.006766
                    492,                0.42781,                0.30936,                0.84069,                0.99273,                0.99038,                0.99327,                0.93871,                0.38175,                0.28205,                0.83066,              0.0067594,              0.0067594,              0.0067594
                    493,                 0.4132,                0.31023,                0.82363,                0.98883,                0.99319,                0.99478,                0.93872,                0.38166,                0.28206,                0.82923,              0.0067528,              0.0067528,              0.0067528
                    494,                0.41757,                0.30961,                0.84198,                0.99199,                0.99226,                0.99486,                0.94044,                0.38269,                0.27578,                0.82604,              0.0067462,              0.0067462,              0.0067462
                    495,                 0.4095,                0.31205,                0.83756,                0.99278,                0.99211,                0.99487,                0.94137,                0.38101,                0.28132,                0.83034,              0.0067396,              0.0067396,              0.0067396
                    496,                0.40187,                0.30832,                 0.8321,                0.99279,                0.99232,                 0.9949,                0.94501,                0.36069,                0.27392,                0.81923,               0.006733,               0.006733,               0.006733
                    497,                0.41386,                0.30369,                 0.8325,                0.99438,                0.99245,                0.99491,                0.93895,                0.37664,                0.27885,                0.82025,              0.0067264,              0.0067264,              0.0067264
                    498,                0.41085,                 0.3105,                0.83236,                0.99436,                0.99279,                0.99494,                0.93554,                0.38706,                  0.281,                0.82613,              0.0067198,              0.0067198,              0.0067198
                    499,                0.40018,                0.30361,                0.83144,                0.99568,                0.99279,                0.99494,                0.93581,                0.38999,                0.27644,                0.83068,              0.0067132,              0.0067132,              0.0067132
                    500,                0.40652,                0.30626,                0.83345,                0.99518,                0.99334,                0.99495,                0.93582,                0.38143,                0.28063,                0.82944,              0.0067066,              0.0067066,              0.0067066
                    501,                0.39988,                 0.3025,                0.82868,                0.99606,                0.99359,                0.99495,                0.94146,                  0.377,                0.27371,                0.82493,                 0.0067,                 0.0067,                 0.0067
                    502,                0.41182,                0.30701,                0.83412,                0.99678,                0.99271,                0.99489,                0.94257,                0.38232,                0.27764,                0.83003,              0.0066934,              0.0066934,              0.0066934
                    503,                0.41111,                0.30364,                0.82951,                0.99629,                0.98958,                0.99493,                0.93766,                 0.3856,                0.28125,                0.83313,              0.0066868,              0.0066868,              0.0066868
                    504,                0.41127,                0.31473,                0.83599,                0.99199,                0.99218,                0.99459,                0.93636,                0.38028,                0.27846,                0.82248,              0.0066802,              0.0066802,              0.0066802
                    505,                0.41026,                0.31007,                0.84049,                0.99542,                0.98638,                0.99463,                0.93521,                0.38749,                0.28176,                0.82473,              0.0066736,              0.0066736,              0.0066736
                    506,                0.39604,                0.30476,                0.83006,                0.99838,                0.98519,                0.99487,                0.93512,                0.38378,                0.27541,                0.82559,               0.006667,               0.006667,               0.006667
                    507,                0.41853,                0.31524,                0.84065,                0.99732,                0.98718,                0.99493,                0.93862,                0.37212,                0.26701,                0.82167,              0.0066604,              0.0066604,              0.0066604
                    508,                0.40252,                 0.3046,                0.83016,                 0.9937,                0.99199,                0.99491,                0.93765,                 0.3833,                0.27311,                0.82667,              0.0066538,              0.0066538,              0.0066538
                    509,                0.41511,                0.30448,                0.83667,                0.99303,                0.99199,                0.99483,                 0.9412,                0.37914,                 0.2725,                0.83051,              0.0066472,              0.0066472,              0.0066472
                    510,                0.41797,                0.30968,                0.83482,                0.99278,                0.99135,                0.99489,                0.94409,                0.37069,                0.27312,                0.82848,              0.0066406,              0.0066406,              0.0066406
                    511,                0.41177,                0.30332,                0.83852,                0.99299,                0.99199,                0.99487,                 0.9423,                0.37724,                 0.2748,                0.83075,               0.006634,               0.006634,               0.006634
                    512,                0.40849,                0.30513,                0.83378,                0.99066,                0.99359,                0.99483,                0.93982,                0.38532,                0.27802,                0.82924,              0.0066274,              0.0066274,              0.0066274
                    513,                0.40911,                0.30881,                0.82746,                0.99339,                0.99119,                0.99472,                0.93672,                0.38618,                0.27958,                0.83154,              0.0066208,              0.0066208,              0.0066208
                    514,                 0.4197,                0.31227,                0.83247,                0.99584,                0.98798,                0.99446,                0.93602,                0.38166,                0.27855,                0.82798,              0.0066142,              0.0066142,              0.0066142
                    515,                0.40108,                0.30511,                0.83894,                0.99755,                0.98878,                0.99457,                0.94444,                 0.3722,                0.27024,                 0.8219,              0.0066076,              0.0066076,              0.0066076
                    516,                0.39809,                 0.3022,                0.83031,                0.99313,                0.99279,                0.99466,                0.94143,                0.38354,                0.27551,                 0.8232,               0.006601,               0.006601,               0.006601
                    517,                0.40614,                0.30456,                 0.8333,                0.99597,                0.99135,                0.99481,                0.94864,                0.36514,                0.26721,                0.81878,              0.0065944,              0.0065944,              0.0065944
                    518,                0.40953,                0.30101,                0.83405,                0.99758,                0.99257,                0.99484,                0.94552,                0.36552,                0.26565,                0.81825,              0.0065878,              0.0065878,              0.0065878
                    519,                0.41963,                0.31169,                0.83958,                0.99495,                0.99359,                0.99492,                 0.9404,                0.37883,                0.27295,                0.81861,              0.0065812,              0.0065812,              0.0065812
                    520,                0.41517,                 0.3092,                0.83189,                0.99421,                0.99199,                0.99492,                0.94381,                0.38013,                0.27263,                0.81885,              0.0065746,              0.0065746,              0.0065746
                    521,                0.40728,                0.30342,                0.83465,                0.99279,                0.99315,                0.99492,                0.94057,                0.38251,                0.27263,                0.82153,               0.006568,               0.006568,               0.006568
                    522,                0.40178,                0.30012,                0.82961,                0.99676,                0.98747,                0.99482,                0.93703,                0.39281,                0.27552,                0.82669,              0.0065614,              0.0065614,              0.0065614
                    523,                0.40803,                0.30768,                0.82571,                0.99437,                0.99019,                0.99489,                0.94021,                0.38507,                0.27595,                0.82742,              0.0065548,              0.0065548,              0.0065548
                    524,                0.39937,                  0.304,                0.83012,                0.99528,                0.99119,                0.99492,                0.94302,                0.37704,                0.27713,                0.82435,              0.0065482,              0.0065482,              0.0065482
                    525,                 0.3937,                0.30161,                0.83142,                0.99483,                0.99359,                0.99483,                0.94131,                0.37509,                0.26623,                0.81931,              0.0065416,              0.0065416,              0.0065416
                    526,                0.39362,                0.30139,                0.83289,                0.99519,                 0.9942,                0.99482,                0.94272,                0.37213,                0.27009,                0.81916,               0.006535,               0.006535,               0.006535
                    527,                0.40339,                0.30121,                0.83404,                0.99678,                0.99085,                0.99493,                0.94533,                0.36743,                0.27454,                0.82305,              0.0065284,              0.0065284,              0.0065284
                    528,                0.39837,                0.30157,                0.82989,                0.99684,                0.98878,                0.99496,                0.94122,                0.36951,                 0.2809,                0.82736,              0.0065218,              0.0065218,              0.0065218
                    529,                0.41054,                0.30758,                0.83211,                0.99711,                0.98958,                0.99495,                0.93995,                0.38009,                0.28186,                0.82808,              0.0065152,              0.0065152,              0.0065152
                    530,                0.40831,                0.30835,                0.83925,                0.99828,                0.98958,                0.99494,                0.94141,                0.37616,                0.27314,                 0.8212,              0.0065086,              0.0065086,              0.0065086
                    531,                0.40929,                0.30363,                0.83376,                0.99506,                0.99199,                0.99494,                0.94161,                0.36245,                0.27013,                 0.8103,               0.006502,               0.006502,               0.006502
                    532,                0.40898,                0.30453,                 0.8294,                0.99438,                0.99315,                0.99494,                0.94307,                0.35759,                0.26718,                0.80783,              0.0064954,              0.0064954,              0.0064954
                    533,                0.40247,                0.30133,                  0.829,                0.99359,                 0.9941,                0.99494,                0.94095,                 0.3638,                0.26834,                0.81275,              0.0064888,              0.0064888,              0.0064888
                    534,                0.40103,                0.29501,                0.82716,                0.99272,                0.99439,                0.99494,                 0.9404,                0.36953,                0.27127,                0.81812,              0.0064822,              0.0064822,              0.0064822
                    535,                0.39898,                0.30276,                0.83152,                0.99357,                 0.9908,                0.99493,                0.94299,                0.36555,                0.26746,                0.81842,              0.0064756,              0.0064756,              0.0064756
                    536,                0.40312,                0.30381,                0.82996,                0.99773,                0.98638,                 0.9949,                0.94217,                0.38105,                0.27479,                0.82791,               0.006469,               0.006469,               0.006469
                    537,                0.40272,                0.29876,                0.83522,                0.99617,                0.99119,                0.99495,                0.94305,                0.36666,                0.26767,                0.81642,              0.0064624,              0.0064624,              0.0064624
                    538,                0.41148,                0.30624,                0.83315,                0.99678,                0.99262,                0.99497,                0.94534,                0.36211,                0.26564,                0.81333,              0.0064558,              0.0064558,              0.0064558
                    539,                0.41247,                0.30307,                0.83335,                0.99734,                0.99359,                0.99494,                0.94442,                0.36391,                0.26225,                0.81371,              0.0064492,              0.0064492,              0.0064492
                    540,                0.40608,                0.29802,                 0.8255,                0.99746,                0.99279,                0.99494,                0.94695,                0.35291,                0.26043,                0.81108,              0.0064426,              0.0064426,              0.0064426
                    541,                0.38595,                 0.2986,                0.82791,                0.99719,                0.99279,                0.99496,                0.94672,                0.35538,                0.26137,                0.81361,               0.006436,               0.006436,               0.006436
                    542,                0.39796,                0.30037,                0.82826,                0.99621,                0.99279,                0.99495,                0.94331,                0.36628,                0.26425,                0.82538,              0.0064294,              0.0064294,              0.0064294
                    543,                0.38942,                0.29163,                0.82221,                0.99575,                0.99359,                0.99493,                0.94447,                 0.3703,                0.26794,                 0.8302,              0.0064228,              0.0064228,              0.0064228
                    544,                0.39237,                0.29483,                0.83105,                0.99439,                0.99119,                0.99489,                0.94254,                0.35678,                0.26488,                0.82026,              0.0064162,              0.0064162,              0.0064162
                    545,                0.39188,                0.29651,                0.82904,                0.99358,                0.99279,                0.99489,                0.94123,                0.36304,                0.26315,                0.82073,              0.0064096,              0.0064096,              0.0064096
                    546,                 0.3854,                 0.2915,                0.82136,                0.99439,                0.99341,                0.99494,                0.94241,                0.35637,                0.26375,                0.81785,               0.006403,               0.006403,               0.006403
                    547,                0.40919,                0.30407,                0.83521,                0.99676,                0.98723,                0.99491,                0.94017,                0.36508,                 0.2649,                0.82234,              0.0063964,              0.0063964,              0.0063964
                    548,                0.38752,                0.29329,                0.82466,                0.99405,                0.99359,                0.99494,                0.94181,                0.36679,                0.26384,                0.82465,              0.0063898,              0.0063898,              0.0063898
                    549,                0.38693,                0.29298,                0.82833,                0.99616,                0.99279,                0.99497,                0.94733,                0.35989,                0.26129,                0.82005,              0.0063832,              0.0063832,              0.0063832
                    550,                0.41455,                0.30624,                 0.8321,                0.99709,                0.99199,                0.99498,                0.94728,                0.35895,                0.26088,                0.81999,              0.0063766,              0.0063766,              0.0063766
                    551,                0.39598,                0.29666,                0.83078,                0.99621,                0.99359,                0.99495,                0.94535,                0.35965,                0.26558,                 0.8234,                0.00637,                0.00637,                0.00637
