                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    316,                0.43769,                0.29559,                0.79046,                0.99925,                      1,                  0.995,                0.96151,                0.33231,                 0.2464,                0.79119,             0.00044075,             0.00044075,             0.00044075
                    317,                0.42255,                0.29096,                0.80991,                0.99925,                      1,                  0.995,                0.96151,                0.33231,                 0.2464,                0.79119,              0.0004358,              0.0004358,              0.0004358
                    318,                 0.4244,                0.27996,                0.81651,                0.99928,                      1,                  0.995,                0.96275,                0.32822,                0.24401,                0.79093,             0.00043085,             0.00043085,             0.00043085
                    319,                0.34302,                0.26442,                0.77169,                0.99928,                      1,                  0.995,                0.96275,                0.32822,                0.24401,                0.79093,              0.0004259,              0.0004259,              0.0004259
                    320,                0.40812,                0.26672,                0.79682,                0.99932,                      1,                  0.995,                 0.9616,                0.33861,                 0.2442,                 0.7918,             0.00042095,             0.00042095,             0.00042095
                    321,                0.44435,                0.28893,                0.79435,                0.99932,                      1,                  0.995,                 0.9616,                0.33861,                 0.2442,                 0.7918,               0.000416,               0.000416,               0.000416
                    322,                0.40966,                0.30893,                0.81523,                0.99934,                      1,                  0.995,                0.95693,                0.35774,                  0.248,                0.79333,             0.00041105,             0.00041105,             0.00041105
                    323,                0.40771,                0.29263,                0.80691,                0.99934,                      1,                  0.995,                0.95693,                0.35774,                  0.248,                0.79333,              0.0004061,              0.0004061,              0.0004061
                    324,                0.39244,                0.26964,                 0.8048,                0.99929,                      1,                  0.995,                 0.9572,                0.36045,                0.25068,                0.79285,             0.00040115,             0.00040115,             0.00040115
                    325,                0.39111,                0.27521,                0.80968,                0.99929,                      1,                  0.995,                 0.9572,                0.36045,                0.25068,                0.79285,              0.0003962,              0.0003962,              0.0003962
                    326,                0.42151,                0.28684,                0.78396,                 0.9993,                      1,                  0.995,                0.95676,                0.34492,                0.24879,                0.79104,             0.00039125,             0.00039125,             0.00039125
                    327,                 0.3874,                0.28165,                 0.8101,                 0.9993,                      1,                  0.995,                0.95676,                0.34492,                0.24879,                0.79104,              0.0003863,              0.0003863,              0.0003863
                    328,                0.45935,                0.31458,                0.79985,                0.99937,                      1,                  0.995,                0.95355,                0.33547,                0.24307,                0.78981,             0.00038135,             0.00038135,             0.00038135
                    329,                0.40219,                0.29568,                  0.792,                0.99937,                      1,                  0.995,                0.95355,                0.33547,                0.24307,                0.78981,              0.0003764,              0.0003764,              0.0003764
                    330,                0.48202,                 0.3071,                0.82312,                0.99938,                      1,                  0.995,                0.95327,                0.32816,                0.23857,                 0.7894,             0.00037145,             0.00037145,             0.00037145
                    331,                0.42867,                0.28776,                0.80301,                0.99938,                      1,                  0.995,                0.95327,                0.32816,                0.23857,                 0.7894,              0.0003665,              0.0003665,              0.0003665
                    332,                0.42291,                0.29454,                0.80196,                0.99935,                      1,                  0.995,                0.96264,                0.32622,                0.23622,                 0.7895,             0.00036155,             0.00036155,             0.00036155
                    333,                0.38708,                0.27699,                0.79577,                0.99935,                      1,                  0.995,                0.96264,                0.32622,                0.23622,                 0.7895,              0.0003566,              0.0003566,              0.0003566
                    334,                0.41269,                0.29535,                0.78858,                0.99929,                      1,                  0.995,                0.95979,                0.34173,                0.23946,                0.79142,             0.00035165,             0.00035165,             0.00035165
                    335,                0.43985,                0.29503,                0.79233,                0.99929,                      1,                  0.995,                0.95979,                0.34173,                0.23946,                0.79142,              0.0003467,              0.0003467,              0.0003467
                    336,                0.38746,                0.29057,                0.81382,                0.99933,                      1,                  0.995,                0.95743,                0.34609,                0.23963,                0.79192,             0.00034175,             0.00034175,             0.00034175
                    337,                0.38707,                0.27255,                0.80623,                0.99933,                      1,                  0.995,                0.95743,                0.34609,                0.23963,                0.79192,              0.0003368,              0.0003368,              0.0003368
                    338,                0.39811,                0.29918,                0.81432,                0.99936,                      1,                  0.995,                0.96288,                0.33483,                0.23736,                0.79025,             0.00033185,             0.00033185,             0.00033185
                    339,                0.40684,                0.28305,                0.81044,                0.99936,                      1,                  0.995,                0.96288,                0.33483,                0.23736,                0.79025,              0.0003269,              0.0003269,              0.0003269
                    340,                0.45958,                0.30435,                0.82053,                0.99937,                      1,                  0.995,                0.96154,                0.33606,                 0.2371,                0.78914,             0.00032195,             0.00032195,             0.00032195
                    341,                0.39837,                0.29882,                0.78406,                0.99937,                      1,                  0.995,                0.96154,                0.33606,                 0.2371,                0.78914,               0.000317,               0.000317,               0.000317
                    342,                0.42041,                0.29701,                0.79711,                0.99936,                      1,                  0.995,                0.96151,                0.34854,                0.23755,                0.78999,             0.00031205,             0.00031205,             0.00031205
                    343,                0.42532,                0.29163,                0.80142,                0.99936,                      1,                  0.995,                0.96151,                0.34854,                0.23755,                0.78999,              0.0003071,              0.0003071,              0.0003071
                    344,                 0.4025,                0.28314,                0.79871,                0.99932,                      1,                  0.995,                0.96015,                0.35584,                0.23819,                0.79057,             0.00030215,             0.00030215,             0.00030215
                    345,                0.41207,                0.28508,                0.79131,                0.99932,                      1,                  0.995,                0.96015,                0.35584,                0.23819,                0.79057,              0.0002972,              0.0002972,              0.0002972
                    346,                0.45425,                 0.3001,                0.80844,                 0.9993,                      1,                  0.995,                0.95668,                0.35484,                0.23974,                0.79009,             0.00029225,             0.00029225,             0.00029225
                    347,                 0.3548,                0.26225,                0.80428,                 0.9993,                      1,                  0.995,                0.95668,                0.35484,                0.23974,                0.79009,              0.0002873,              0.0002873,              0.0002873
                    348,                0.40841,                0.28059,                0.79575,                0.99928,                      1,                  0.995,                0.96083,                0.34545,                0.23643,                 0.7898,             0.00028235,             0.00028235,             0.00028235
                    349,                0.40551,                0.28585,                0.80564,                0.99928,                      1,                  0.995,                0.96083,                0.34545,                0.23643,                 0.7898,              0.0002774,              0.0002774,              0.0002774
                    350,                0.42581,                  0.289,                0.80137,                0.99926,                      1,                  0.995,                0.95923,                0.33508,                0.23363,                0.78979,             0.00027245,             0.00027245,             0.00027245
                    351,                0.42875,                0.28532,                0.78245,                0.99926,                      1,                  0.995,                0.95923,                0.33508,                0.23363,                0.78979,              0.0002675,              0.0002675,              0.0002675
                    352,                0.39894,                0.27527,                0.80059,                0.99924,                      1,                  0.995,                0.95458,                0.33632,                0.23368,                0.78981,             0.00026255,             0.00026255,             0.00026255
                    353,                0.37548,                0.27727,                0.80457,                0.99924,                      1,                  0.995,                0.95458,                0.33632,                0.23368,                0.78981,              0.0002576,              0.0002576,              0.0002576
                    354,                0.36909,                0.26879,                0.79402,                0.99925,                      1,                  0.995,                0.95923,                0.33778,                0.23243,                0.78952,             0.00025265,             0.00025265,             0.00025265
                    355,                0.44641,                 0.3039,                0.79073,                0.99925,                      1,                  0.995,                0.95923,                0.33778,                0.23243,                0.78952,              0.0002477,              0.0002477,              0.0002477
                    356,                0.40787,                0.28867,                0.79733,                0.99926,                      1,                  0.995,                0.95894,                0.33513,                0.23168,                0.78891,             0.00024275,             0.00024275,             0.00024275
                    357,                0.38353,                 0.2773,                0.81588,                0.99926,                      1,                  0.995,                0.95894,                0.33513,                0.23168,                0.78891,              0.0002378,              0.0002378,              0.0002378
                    358,                 0.4018,                0.28748,                0.79055,                0.99927,                      1,                  0.995,                0.95837,                0.32947,                0.23333,                0.78846,             0.00023285,             0.00023285,             0.00023285
                    359,                0.37533,                0.27575,                0.79832,                0.99927,                      1,                  0.995,                0.95837,                0.32947,                0.23333,                0.78846,              0.0002279,              0.0002279,              0.0002279
                    360,                0.40637,                0.27963,                0.80655,                0.99929,                      1,                  0.995,                0.96283,                0.32313,                0.23459,                0.78803,             0.00022295,             0.00022295,             0.00022295
                    361,                0.37075,                0.27584,                0.80118,                0.99929,                      1,                  0.995,                0.96283,                0.32313,                0.23459,                0.78803,               0.000218,               0.000218,               0.000218
                    362,                0.38191,                0.27028,                0.80664,                0.99932,                      1,                  0.995,                0.96262,                0.31738,                0.23359,                0.78835,             0.00021305,             0.00021305,             0.00021305
                    363,                0.40154,                0.28479,                0.80895,                0.99932,                      1,                  0.995,                0.96262,                0.31738,                0.23359,                0.78835,              0.0002081,              0.0002081,              0.0002081
                    364,                0.37073,                0.26447,                0.79989,                0.99932,                      1,                  0.995,                0.96281,                0.31206,                0.23024,                0.78808,             0.00020315,             0.00020315,             0.00020315
                    365,                0.37615,                0.26726,                0.78008,                0.99932,                      1,                  0.995,                0.96281,                0.31206,                0.23024,                0.78808,              0.0001982,              0.0001982,              0.0001982
                    366,                0.39558,                0.28857,                0.80451,                0.99934,                      1,                  0.995,                0.96243,                0.30765,                0.23019,                0.78797,             0.00019325,             0.00019325,             0.00019325
                    367,                0.33996,                0.26242,                0.79422,                0.99934,                      1,                  0.995,                0.96243,                0.30765,                0.23019,                0.78797,              0.0001883,              0.0001883,              0.0001883
                    368,                 0.4012,                 0.2852,                0.79864,                0.99934,                      1,                  0.995,                0.96184,                0.30829,                0.23138,                0.78806,             0.00018335,             0.00018335,             0.00018335
                    369,                0.36452,                0.26726,                0.79144,                0.99934,                      1,                  0.995,                0.96184,                0.30829,                0.23138,                0.78806,              0.0001784,              0.0001784,              0.0001784
                    370,                0.39305,                0.27444,                0.80313,                0.99932,                      1,                  0.995,                0.96647,                0.31532,                0.23497,                0.78836,             0.00017345,             0.00017345,             0.00017345
                    371,                0.37966,                0.27278,                0.79203,                0.99932,                      1,                  0.995,                0.96647,                0.31532,                0.23497,                0.78836,              0.0001685,              0.0001685,              0.0001685
                    372,                0.41944,                 0.2849,                0.80049,                 0.9993,                      1,                  0.995,                0.96313,                0.32458,                0.23561,                0.78896,             0.00016355,             0.00016355,             0.00016355
                    373,                0.41875,                0.28884,                0.82377,                 0.9993,                      1,                  0.995,                0.96313,                0.32458,                0.23561,                0.78896,              0.0001586,              0.0001586,              0.0001586
                    374,                0.38242,                0.28643,                0.80635,                0.99929,                      1,                  0.995,                0.96092,                0.32887,                0.23512,                0.78965,             0.00015365,             0.00015365,             0.00015365
                    375,                0.40221,                0.28335,                 0.7994,                0.99929,                      1,                  0.995,                0.96092,                0.32887,                0.23512,                0.78965,              0.0001487,              0.0001487,              0.0001487
                    376,                  0.401,                0.27818,                0.80429,                0.99929,                      1,                  0.995,                0.96051,                0.33129,                0.23347,                0.78992,             0.00014375,             0.00014375,             0.00014375
                    377,                0.36377,                0.26519,                0.77335,                0.99929,                      1,                  0.995,                0.96051,                0.33129,                0.23347,                0.78992,              0.0001388,              0.0001388,              0.0001388
                    378,                0.36787,                 0.2762,                0.79218,                 0.9993,                      1,                  0.995,                0.96031,                0.32727,                0.23188,                0.78948,             0.00013385,             0.00013385,             0.00013385
                    379,                0.42093,                0.28963,                0.78911,                 0.9993,                      1,                  0.995,                0.96031,                0.32727,                0.23188,                0.78948,              0.0001289,              0.0001289,              0.0001289
                    380,                0.39757,                0.27901,                 0.8076,                0.99935,                      1,                  0.995,                0.96086,                0.32025,                0.22941,                0.78893,             0.00012395,             0.00012395,             0.00012395
                    381,                0.35606,                0.27151,                0.77915,                0.99935,                      1,                  0.995,                0.96086,                0.32025,                0.22941,                0.78893,               0.000119,               0.000119,               0.000119
                    382,                  0.353,                0.25771,                0.79773,                0.99936,                      1,                  0.995,                0.96042,                0.31543,                0.22634,                0.78857,             0.00011405,             0.00011405,             0.00011405
                    383,                0.37791,                 0.2667,                0.79594,                0.99936,                      1,                  0.995,                0.96042,                0.31543,                0.22634,                0.78857,              0.0001091,              0.0001091,              0.0001091
                    384,                0.34995,                0.26421,                0.80861,                0.99937,                      1,                  0.995,                0.96304,                0.31417,                0.22523,                 0.7883,             0.00010415,             0.00010415,             0.00010415
                    385,                0.35283,                0.26632,                0.78277,                0.99937,                      1,                  0.995,                0.96304,                0.31417,                0.22523,                 0.7883,               9.92e-05,               9.92e-05,               9.92e-05
                    386,                0.42413,                0.28625,                0.79965,                0.99936,                      1,                  0.995,                0.96223,                0.31532,                 0.2264,                0.78836,              9.425e-05,              9.425e-05,              9.425e-05
                    387,                0.40548,                0.28015,                0.80426,                0.99936,                      1,                  0.995,                0.96223,                0.31532,                 0.2264,                0.78836,               8.93e-05,               8.93e-05,               8.93e-05
                    388,                0.38531,                0.27536,                0.79619,                0.99936,                      1,                  0.995,                0.96285,                0.31623,                0.22753,                0.78837,              8.435e-05,              8.435e-05,              8.435e-05
                    389,                0.40611,                0.28748,                 0.7812,                0.99936,                      1,                  0.995,                0.96285,                0.31623,                0.22753,                0.78837,               7.94e-05,               7.94e-05,               7.94e-05
                    390,                0.39131,                 0.2682,                0.82603,                0.99935,                      1,                  0.995,                0.96116,                0.31679,                 0.2279,                0.78838,              7.445e-05,              7.445e-05,              7.445e-05
                    391,                0.40723,                0.29524,                0.79497,                0.99935,                      1,                  0.995,                0.96116,                0.31679,                 0.2279,                0.78838,               6.95e-05,               6.95e-05,               6.95e-05
                    392,                0.36194,                0.27013,                0.78821,                0.99935,                      1,                  0.995,                0.95966,                0.32076,                0.22954,                0.78834,              6.455e-05,              6.455e-05,              6.455e-05
                    393,                0.35071,                0.24501,                0.79215,                0.99935,                      1,                  0.995,                0.95966,                0.32076,                0.22954,                0.78834,               5.96e-05,               5.96e-05,               5.96e-05
                    394,                0.38538,                 0.2584,                0.77288,                0.99935,                      1,                  0.995,                0.95962,                0.32395,                0.23151,                0.78838,              5.465e-05,              5.465e-05,              5.465e-05
                    395,                0.39414,                0.27135,                0.78892,                0.99935,                      1,                  0.995,                0.95962,                0.32395,                0.23151,                0.78838,               4.97e-05,               4.97e-05,               4.97e-05
                    396,                0.38215,                 0.2674,                0.77675,                0.99936,                      1,                  0.995,                0.95975,                0.32681,                0.23395,                0.78848,              4.475e-05,              4.475e-05,              4.475e-05
                    397,                0.32405,                 0.2311,                0.79289,                0.99936,                      1,                  0.995,                0.95975,                0.32681,                0.23395,                0.78848,               3.98e-05,               3.98e-05,               3.98e-05
                    398,                0.34655,                0.25092,                0.75962,                0.99935,                      1,                  0.995,                0.96084,                0.32855,                0.23451,                0.78852,              3.485e-05,              3.485e-05,              3.485e-05
                    399,                0.35296,                0.25206,                0.80168,                0.99935,                      1,                  0.995,                0.96084,                0.32855,                0.23451,                0.78852,               2.99e-05,               2.99e-05,               2.99e-05
                    400,                0.35791,                 0.2526,                 0.8009,                0.99934,                      1,                  0.995,                0.96038,                0.33082,                0.23546,                0.78858,              2.495e-05,              2.495e-05,              2.495e-05
