                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    309,                0.35908,                0.24366,                0.80606,                0.99474,                0.99336,                0.99497,                0.96607,                0.29733,                0.20012,                0.77338,              0.0004754,              0.0004754,              0.0004754
                    310,                0.36009,                0.24481,                0.81892,                0.99736,                0.99152,                0.99498,                0.96827,                0.29309,                0.19832,                0.77308,             0.00047045,             0.00047045,             0.00047045
                    311,                0.38308,                0.25422,                 0.8228,                 0.9996,                0.98863,                0.99496,                0.96253,                0.31198,                0.20372,                0.77508,              0.0004655,              0.0004655,              0.0004655
                    312,                0.39671,                0.25909,                0.81401,                0.99474,                0.99349,                0.99497,                0.96332,                0.31296,                0.20419,                 0.7757,             0.00046055,             0.00046055,             0.00046055
                    313,                0.35309,                0.23869,                0.80964,                0.99474,                0.99352,                0.99497,                0.96498,                0.31031,                0.20281,                0.77467,              0.0004556,              0.0004556,              0.0004556
                    314,                0.36457,                0.24905,                0.81234,                0.99745,                0.99125,                0.99498,                0.96623,                0.29872,                0.19859,                0.77411,             0.00045065,             0.00045065,             0.00045065
                    315,                0.37085,                0.24947,                0.81474,                0.99912,                0.99199,                0.99499,                0.96918,                0.29127,                  0.195,                0.77325,              0.0004457,              0.0004457,              0.0004457
                    316,                0.36687,                0.24552,                0.80895,                0.99737,                0.99361,                0.99499,                0.96907,                0.29423,                0.19721,                0.77323,             0.00044075,             0.00044075,             0.00044075
                    317,                0.38086,                0.25556,                0.81543,                0.99561,                  0.993,                0.99497,                0.96904,                0.29552,                0.19832,                0.77351,              0.0004358,              0.0004358,              0.0004358
                    318,                0.37756,                 0.2546,                0.81008,                0.99435,                0.99388,                0.99497,                 0.9693,                0.29261,                0.19712,                0.77354,             0.00043085,             0.00043085,             0.00043085
                    319,                0.36631,                0.24453,                0.81268,                0.99388,                0.99478,                0.99497,                0.97062,                0.28755,                0.19636,                0.77271,              0.0004259,              0.0004259,              0.0004259
                    320,                0.35731,                0.24146,                0.81067,                0.99736,                0.99278,                0.99497,                 0.9711,                0.28779,                0.19626,                0.77262,             0.00042095,             0.00042095,             0.00042095
                    321,                0.37429,                0.24322,                0.81352,                0.99649,                0.99308,                0.99497,                0.97215,                0.28789,                0.19482,                0.77264,               0.000416,               0.000416,               0.000416
                    322,                0.37597,                0.24433,                0.81796,                0.99475,                0.99444,                0.99497,                0.97013,                0.29775,                0.19794,                0.77414,             0.00041105,             0.00041105,             0.00041105
                    323,                0.34816,                0.23777,                0.81576,                0.99648,                0.99209,                0.99496,                0.97149,                0.29198,                0.19511,                0.77362,              0.0004061,              0.0004061,              0.0004061
                    324,                0.36139,                0.24273,                0.81616,                0.99917,                0.98775,                0.99496,                0.97027,                0.30118,                0.19996,                0.77427,             0.00040115,             0.00040115,             0.00040115
                    325,                0.35336,                 0.2438,                0.81613,                0.99349,                0.99475,                0.99496,                0.96955,                0.29821,                0.19798,                0.77409,              0.0003962,              0.0003962,              0.0003962
                    326,                0.36071,                0.24484,                0.81589,                0.99389,                0.99635,                0.99496,                0.97077,                0.29243,                0.19503,                0.77344,             0.00039125,             0.00039125,             0.00039125
                    327,                0.34364,                0.23686,                0.80401,                0.99475,                0.99432,                0.99496,                0.97017,                0.29181,                0.19502,                 0.7732,              0.0003863,              0.0003863,              0.0003863
                    328,                0.36497,                0.24053,                 0.8073,                0.99824,                0.99274,                0.99498,                0.97148,                0.29057,                0.19402,                0.77344,             0.00038135,             0.00038135,             0.00038135
                    329,                0.35323,                0.23886,                 0.8097,                0.99736,                0.99329,                  0.995,                  0.972,                0.28868,                0.19415,                0.77306,              0.0003764,              0.0003764,              0.0003764
                    330,                0.35468,                0.24181,                0.82082,                0.99736,                0.99324,                  0.995,                0.97328,                0.28004,                0.18903,                0.77219,             0.00037145,             0.00037145,             0.00037145
                    331,                0.36786,                0.24756,                0.81914,                0.99736,                0.99337,                0.99498,                 0.9733,                0.28049,                0.19037,                0.77196,              0.0003665,              0.0003665,              0.0003665
                    332,                0.34564,                0.23689,                0.80554,                0.99985,                0.98863,                0.99497,                0.97292,                0.27498,                0.18742,                0.77151,             0.00036155,             0.00036155,             0.00036155
                    333,                0.34459,                0.23256,                0.81059,                 0.9954,                0.99475,                0.99496,                0.97206,                 0.2829,                0.19139,                0.77216,              0.0003566,              0.0003566,              0.0003566
                    334,                0.36227,                0.24584,                0.81622,                0.99562,                0.99459,                0.99497,                0.97189,                0.28293,                0.19167,                0.77211,             0.00035165,             0.00035165,             0.00035165
                    335,                0.36013,                0.23933,                0.80502,                 0.9963,                0.99563,                0.99498,                0.97261,                0.28129,                0.19167,                0.77198,              0.0003467,              0.0003467,              0.0003467
                    336,                0.34942,                0.23674,                0.80894,                0.99645,                0.99738,                0.99499,                0.97263,                0.27925,                0.19062,                0.77155,             0.00034175,             0.00034175,             0.00034175
                    337,                0.36483,                0.24642,                0.82302,                0.99738,                0.99732,                0.99499,                0.97458,                0.27358,                0.18766,                0.77101,              0.0003368,              0.0003368,              0.0003368
                    338,                0.34845,                0.23649,                0.81237,                 0.9965,                0.99737,                0.99499,                0.97342,                0.27263,                0.18731,                0.77058,             0.00033185,             0.00033185,             0.00033185
                    339,                0.35678,                0.23741,                0.80293,                0.99476,                0.99635,                0.99496,                0.97314,                 0.2785,                0.19068,                0.77098,              0.0003269,              0.0003269,              0.0003269
                    340,                0.35052,                0.23015,                 0.8132,                0.99471,                0.99563,                0.99497,                0.97192,                0.28166,                0.19178,                0.77097,             0.00032195,             0.00032195,             0.00032195
                    341,                0.34385,                0.23643,                0.80945,                0.99376,                 0.9965,                0.99496,                0.97304,                 0.2759,                0.18859,                0.77058,               0.000317,               0.000317,               0.000317
                    342,                0.35257,                0.24104,                0.81505,                0.99936,                0.98863,                0.99496,                0.97356,                0.28354,                0.19177,                0.77132,             0.00031205,             0.00031205,             0.00031205
                    343,                0.36535,                0.24398,                0.81054,                0.99887,                0.98863,                0.99494,                0.97158,                0.28622,                 0.1918,                 0.7715,              0.0003071,              0.0003071,              0.0003071
                    344,                0.35079,                0.23803,                0.81337,                0.99844,                0.98863,                0.99495,                 0.9732,                0.28851,                 0.1934,                0.77182,             0.00030215,             0.00030215,             0.00030215
                    345,                0.33833,                 0.2397,                0.81332,                0.99215,                0.99565,                0.99495,                0.97361,                0.27701,                0.19059,                0.77099,              0.0002972,              0.0002972,              0.0002972
                    346,                0.34299,                0.23442,                0.80185,                0.99286,                 0.9965,                0.99497,                0.97178,                0.28383,                0.19149,                0.77134,             0.00029225,             0.00029225,             0.00029225
                    347,                0.33207,                0.23051,                0.81545,                0.99389,                0.99635,                0.99496,                0.97453,                0.27684,                0.18833,                0.77085,              0.0002873,              0.0002873,              0.0002873
                    348,                0.35109,                0.23328,                0.80982,                0.99596,                0.99213,                0.99496,                 0.9752,                0.27486,                0.18913,                0.77059,             0.00028235,             0.00028235,             0.00028235
                    349,                0.34527,                0.23173,                0.81261,                0.99561,                0.99287,                0.99496,                0.97534,                0.27635,                0.18885,                0.77079,              0.0002774,              0.0002774,              0.0002774
                    350,                0.34819,                0.23237,                 0.8209,                0.99537,                 0.9965,                0.99497,                0.97514,                0.27858,                0.18894,                0.77101,             0.00027245,             0.00027245,             0.00027245
                    351,                0.34598,                0.23572,                0.81372,                0.99562,                0.99465,                0.99497,                0.97362,                0.28268,                0.18952,                 0.7715,              0.0002675,              0.0002675,              0.0002675
                    352,                0.33535,                0.23074,                0.81588,                      1,                0.98931,                0.99497,                0.97467,                0.28074,                 0.1898,                0.77135,             0.00026255,             0.00026255,             0.00026255
                    353,                0.35134,                0.23891,                0.81019,                0.99912,                0.99199,                  0.995,                0.97385,                0.28058,                0.19039,                0.77114,              0.0002576,              0.0002576,              0.0002576
                    354,                0.34046,                0.23333,                0.80834,                0.99824,                0.99147,                0.99499,                0.97531,                0.27709,                0.19015,                0.77063,             0.00025265,             0.00025265,             0.00025265
                    355,                0.33585,                0.23738,                0.81458,                0.99903,                0.99125,                0.99499,                0.97652,                0.27461,                0.18753,                0.77052,              0.0002477,              0.0002477,              0.0002477
                    356,                0.33822,                0.23021,                0.81647,                      1,                0.98936,                0.99497,                0.97336,                0.28605,                0.18976,                0.77142,             0.00024275,             0.00024275,             0.00024275
                    357,                0.34596,                0.23561,                0.80832,                      1,                0.98935,                0.99497,                0.97442,                0.27783,                0.18593,                0.77079,              0.0002378,              0.0002378,              0.0002378
                    358,                0.31525,                0.22011,                0.80064,                0.99221,                 0.9965,                0.99497,                0.97392,                0.28143,                0.18747,                0.77114,             0.00023285,             0.00023285,             0.00023285
                    359,                0.32685,                0.22414,                0.80729,                0.99216,                0.99662,                0.99496,                0.97384,                0.27804,                0.18653,                0.77104,              0.0002279,              0.0002279,              0.0002279
                    360,                0.32974,                0.22625,                0.80726,                0.99442,                 0.9965,                0.99496,                0.97375,                 0.2769,                0.18616,                  0.771,             0.00022295,             0.00022295,             0.00022295
                    361,                0.31585,                0.22357,                0.80553,                0.99563,                0.99605,                0.99496,                0.97506,                0.27459,                0.18567,                0.77076,               0.000218,               0.000218,               0.000218
                    362,                0.34377,                0.23002,                0.81102,                0.99563,                0.99583,                0.99497,                0.97537,                0.27079,                 0.1842,                0.77012,             0.00021305,             0.00021305,             0.00021305
                    363,                 0.3385,                 0.2304,                0.80822,                0.99601,                0.99563,                0.99499,                 0.9757,                0.27066,                0.18373,                0.76999,              0.0002081,              0.0002081,              0.0002081
                    364,                0.34649,                0.23344,                0.81819,                0.99767,                 0.9965,                  0.995,                0.97652,                0.26438,                0.18129,                0.76945,             0.00020315,             0.00020315,             0.00020315
                    365,                0.34361,                0.23037,                0.80651,                0.99737,                0.99577,                  0.995,                0.97499,                0.27369,                0.18467,                0.77005,              0.0001982,              0.0001982,              0.0001982
                    366,                0.34975,                0.22981,                0.81525,                0.99821,                0.99563,                  0.995,                0.97513,                0.26838,                0.18276,                0.76986,             0.00019325,             0.00019325,             0.00019325
                    367,                0.32635,                0.22074,                0.80253,                0.99748,                0.99563,                  0.995,                0.97601,                 0.2652,                0.18116,                0.76951,              0.0001883,              0.0001883,              0.0001883
                    368,                0.32951,                0.22745,                0.81438,                0.99644,                0.99563,                  0.995,                 0.9758,                0.26699,                0.18105,                0.76963,             0.00018335,             0.00018335,             0.00018335
                    369,                0.33608,                0.22474,                0.80845,                0.99912,                0.99337,                  0.995,                0.97593,                0.26798,                0.18126,                0.76945,              0.0001784,              0.0001784,              0.0001784
                    370,                0.33779,                0.22884,                0.80548,                0.99912,                0.99403,                  0.995,                0.97421,                0.27293,                0.18263,                0.76989,             0.00017345,             0.00017345,             0.00017345
                    371,                0.33489,                0.22722,                0.81655,                      1,                0.99379,                  0.995,                0.97476,                0.27098,                0.18277,                0.76985,              0.0001685,              0.0001685,              0.0001685
                    372,                0.34005,                0.22504,                0.81306,                0.99912,                0.99422,                  0.995,                0.97611,                 0.2715,                0.18348,                0.76981,             0.00016355,             0.00016355,             0.00016355
                    373,                0.33683,                0.23187,                0.81716,                0.99912,                0.99466,                  0.995,                0.97603,                0.26958,                0.18359,                0.76982,              0.0001586,              0.0001586,              0.0001586
                    374,                 0.3562,                 0.2371,                0.81244,                0.99912,                0.99435,                  0.995,                0.97557,                0.26636,                0.18165,                0.76953,             0.00015365,             0.00015365,             0.00015365
                    375,                0.33113,                0.22834,                0.81162,                      1,                 0.9938,                  0.995,                0.97599,                0.26732,                0.18027,                 0.7696,              0.0001487,              0.0001487,              0.0001487
                    376,                0.35865,                0.23587,                0.80765,                0.99912,                0.99427,                  0.995,                0.97694,                0.26261,                 0.1796,                0.76908,             0.00014375,             0.00014375,             0.00014375
                    377,                0.32175,                0.21949,                0.80292,                0.99912,                0.99407,                  0.995,                0.97769,                0.25961,                0.17905,                0.76874,              0.0001388,              0.0001388,              0.0001388
                    378,                0.33671,                0.23026,                0.80143,                0.99656,                 0.9965,                  0.995,                 0.9767,                0.26235,                0.18048,                0.76905,             0.00013385,             0.00013385,             0.00013385
                    379,                0.32324,                0.22172,                0.80152,                0.99657,                 0.9965,                  0.995,                0.97544,                0.26433,                0.18016,                0.76934,              0.0001289,              0.0001289,              0.0001289
                    380,                0.33546,                0.22884,                0.80734,                0.99563,                0.99659,                0.99499,                0.97647,                0.26361,                0.17944,                0.76925,             0.00012395,             0.00012395,             0.00012395
                    381,                0.33477,                0.22738,                0.81714,                0.99563,                0.99664,                0.99499,                0.97727,                0.25931,                0.17896,                0.76894,               0.000119,               0.000119,               0.000119
                    382,                0.32162,                0.22684,                0.80893,                0.99912,                0.99347,                  0.995,                0.97751,                0.25764,                0.17874,                0.76875,             0.00011405,             0.00011405,             0.00011405
                    383,                0.32631,                0.22211,                0.80003,                0.99824,                0.99396,                  0.995,                0.97735,                0.25899,                0.17932,                0.76867,              0.0001091,              0.0001091,              0.0001091
                    384,                0.31642,                0.22079,                0.80345,                0.99935,                  0.993,                  0.995,                0.97694,                0.26148,                0.17894,                0.76878,             0.00010415,             0.00010415,             0.00010415
                    385,                0.32617,                0.22397,                0.80677,                      1,                0.99275,                  0.995,                0.97718,                0.26035,                0.17819,                0.76879,               9.92e-05,               9.92e-05,               9.92e-05
                    386,                 0.3348,                0.22618,                0.81221,                0.99912,                 0.9945,                  0.995,                 0.9762,                0.26229,                0.17914,                0.76906,              9.425e-05,              9.425e-05,              9.425e-05
                    387,                 0.3337,                0.22777,                0.80835,                0.99912,                0.99566,                0.99499,                0.97647,                 0.2653,                0.18002,                0.76925,               8.93e-05,               8.93e-05,               8.93e-05
                    388,                0.32414,                0.21911,                 0.8082,                0.99889,                0.99563,                0.99499,                0.97745,                0.26292,                0.17933,                0.76904,              8.435e-05,              8.435e-05,              8.435e-05
                    389,                0.31739,                0.22369,                0.80344,                0.99691,                 0.9965,                0.99499,                0.97754,                 0.2603,                0.17809,                0.76874,               7.94e-05,               7.94e-05,               7.94e-05
                    390,                0.32696,                0.22292,                0.80708,                0.99912,                0.99591,                0.99499,                0.97757,                0.26057,                0.17751,                0.76879,              7.445e-05,              7.445e-05,              7.445e-05
                    391,                 0.3104,                0.20618,                0.78964,                 0.9966,                0.99563,                0.99499,                0.97527,                0.26901,                0.18175,                0.76945,               6.95e-05,               6.95e-05,               6.95e-05
                    392,                0.32219,                0.21005,                0.78636,                0.99707,                0.99125,                0.99498,                0.97266,                0.27499,                 0.1847,                0.77031,              6.455e-05,              6.455e-05,              6.455e-05
                    393,                0.30136,                0.19885,                0.78082,                 0.9989,                0.98863,                0.99494,                0.97106,                0.27984,                0.18677,                  0.771,               5.96e-05,               5.96e-05,               5.96e-05
                    394,                0.30173,                0.19678,                0.77757,                0.99894,                0.98863,                0.99491,                0.96958,                0.28687,                0.18921,                  0.772,              5.465e-05,              5.465e-05,              5.465e-05
                    395,                  0.308,                0.19975,                0.78791,                0.99885,                0.98863,                0.99493,                 0.9679,                0.29327,                0.19117,                0.77265,               4.97e-05,               4.97e-05,               4.97e-05
                    396,                0.31255,                0.20527,                0.79842,                0.99891,                0.98863,                0.99494,                0.96811,                0.29343,                0.19095,                 0.7726,              4.475e-05,              4.475e-05,              4.475e-05
                    397,                0.29131,                0.19263,                0.78388,                0.99895,                0.98863,                0.99495,                0.96796,                0.29097,                0.18984,                0.77219,               3.98e-05,               3.98e-05,               3.98e-05
                    398,                 0.3024,                0.19554,                 0.7822,                0.99895,                0.98863,                0.99495,                0.96958,                0.28778,                0.18795,                 0.7718,              3.485e-05,              3.485e-05,              3.485e-05
                    399,                0.28804,                0.18661,                0.78469,                0.99894,                0.98863,                0.99496,                0.97079,                0.28604,                0.18705,                0.77149,               2.99e-05,               2.99e-05,               2.99e-05
                    400,                 0.2826,                 0.1913,                0.77421,                0.99893,                0.98863,                0.99496,                0.97171,                0.28572,                0.18662,                0.77131,              2.495e-05,              2.495e-05,              2.495e-05
